[
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
	[0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0],
	[0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0],
	[0,0,0,6,8,0,0,0,6,2,6,0,0,6,5,5,0,0,9,8],
	[0,0,0,6,5,0,0,9,6,0,6,0,0,6,0,0,5,0,5,5],
	[0,0,0,6,0,0,0,5,6,5,6,5,9,6,0,0,0,0,0,0],
	[0,0,0,6,0,0,0,0,6,0,6,0,5,5,0,9,0,0,0,8],
	[0,0,2,6,0,0,0,0,6,0,6,0,0,0,0,5,0,8,0,6],
	[9,8,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,5,0,6],
	[5,5,5,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,6],
	[0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6],
	[0,0,0,6,0,0,0,0,6,0,6,0,0,9,0,8,0,0,0,6],
	[0,6,0,6,0,0,0,0,6,0,6,0,5,5,0,5,0,0,0,6],
	[0,6,9,6,8,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6],
	[5,6,5,5,5,4,0,0,6,0,6,0,0,0,0,0,0,0,5,5],
	[0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,8,0,5,0,0],
	[0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,5,0,2,6,0],
	[0,6,0,0,0,0,0,9,6,8,6,0,0,0,5,0,8,0,6,0],
	[0,6,0,0,0,0,0,5,5,5,5,0,5,0,0,5,5,5,6,0],
	[0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0],
	[0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0],
	[0,6,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0],
	[0,6,9,5,5,0,0,0,0,0,0,0,0,9,0,8,0,0,6,0],
	[5,5,5,0,0,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5]
]
