[
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0],
	[0,0,0,0,0,0,0,0,6,2,0,0,0,0,6,0,0,2,0,6],
	[0,0,0,0,0,0,0,0,6,0,0,0,0,9,6,0,8,0,0,6],
	[0,0,0,0,0,0,0,5,6,5,5,0,0,5,6,5,0,5,5,6],
	[0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0,6],
	[0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6],
	[0,0,0,5,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6],
	[0,0,5,0,0,0,0,0,6,8,0,0,0,0,6,0,0,8,0,6],
	[8,0,0,0,0,0,0,0,6,5,5,0,0,5,6,0,5,0,5,6],
	[5,0,0,0,0,9,0,5,6,0,0,0,0,0,6,0,0,0,0,0],
	[0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0,0],
	[8,0,0,5,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0],
	[5,5,0,0,0,0,0,0,6,0,0,0,0,8,6,0,0,0,0,0],
	[0,0,0,0,0,0,0,5,6,0,0,0,0,5,5,5,5,0,0,8],
	[0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5],
	[0,2,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0],
	[9,0,0,6,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0],
	[5,5,5,6,5,0,0,5,6,5,5,0,0,0,0,6,8,0,0,0],
	[0,0,0,6,0,0,0,0,6,0,0,0,0,5,5,6,5,5,0,0],
	[0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,5],
	[0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,6,0,2,0,0],
	[8,0,0,6,0,0,0,0,6,0,9,0,0,8,0,6,0,0,0,0],
	[5,5,5,5,5,0,5,5,5,5,5,0,0,5,5,5,5,5,5,5]
]
