[
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
	[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5],
	[0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,5],
	[5,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,5],
	[5,8,0,0,8,0,4,4,4,4,4,4,0,8,0,0,0,0,0,5],
	[5,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,0,0,0,5],
	[5,0,0,0,4,4,4,4,0,0,4,4,4,4,0,8,0,0,8,5],
	[5,0,0,0,4,4,0,0,4,4,4,4,4,4,4,4,0,0,4,5],
	[5,0,0,0,4,4,0,0,4,4,4,4,4,4,4,4,0,0,0,5],
	[5,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,5],
	[5,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,5],
	[5,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,5],
	[5,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,5],
	[5,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,5],
	[5,0,0,0,5,0,4,4,4,4,4,4,0,0,0,5,0,0,2,5],
	[5,0,8,0,5,0,0,0,0,0,0,0,0,0,0,5,0,8,0,5],
	[5,4,4,4,5,0,0,0,0,0,0,0,0,0,0,5,4,4,4,5],
	[5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5],
	[5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5],
	[5,0,0,0,5,2,0,0,1,0,0,0,0,0,0,5,2,0,0,5],
	[5,9,8,0,5,0,0,0,0,0,0,0,0,8,0,5,0,8,0,5],
	[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4]
]
